time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
2962674,1.596435,0.002356,1.016482,0.885840,0.024483,-0.032914,-0.462175,1.640275,-0.058090,0.999192,0.959286,-0.005945,0.042552,-0.279151,1.624861,-0.065368,0.589955,0.945287,-0.004645,0.051634,-0.322095,1.581883,-0.057836,0.109949,0.919433,-0.005141,0.000100,-0.393214,1.703301,0.043756,0.002485,0.919433,-0.005141,0.000100,-0.393214,1.555833,0.063320,0.993912,0.830682,0.002682,0.055007,-0.554016,1.511854,0.111615,0.589542,0.853700,-0.041811,0.056653,-0.515984,1.440339,0.111121,0.112888,0.889102,-0.003623,0.001882,-0.457691,1.562388,0.210541,0.004616,0.889102,-0.003623,0.001882,-0.457691,1.615226,0.019908,1.119565,0.884122,0.020242,-0.018568,-0.466448,1.606393,0.015944,1.242210,0.881917,0.015360,-0.002382,-0.471148,1.590934,0.004175,1.357666,0.879546,0.010678,0.013064,-0.475514,1.540509,-0.033296,1.470197,0.876815,0.005837,0.029251,-0.479902,1.543890,-0.036131,1.544056,0.900743,-0.045749,0.002368,-0.431930,1.574601,-0.005521,1.673772,0.930128,-0.140659,-0.047458,-0.335893,1.570066,-0.101980,1.517292,0.867539,-0.031888,0.025551,-0.495688,1.624338,-0.194168,1.515932,0.588585,0.321613,0.694335,-0.260829,1.599979,-0.160259,1.276593,0.657795,0.236248,0.706412,-0.111687,1.593980,-0.111497,1.020285,0.786034,0.087965,0.095461,-0.604400,1.493725,0.017460,1.525371,0.842442,-0.006690,0.063882,-0.534945,1.448844,0.113980,1.536121,0.620419,-0.385285,-0.546873,-0.409347,1.432633,0.135002,1.294636,0.597214,-0.432912,-0.485058,-0.469725,1.409628,0.171817,1.037315,0.656225,-0.088721,-0.405913,0.629866,
2962684,1.598454,0.002578,1.016504,0.886579,0.024725,-0.034376,-0.460635,1.642541,-0.057733,0.999404,0.959498,-0.006546,0.043651,-0.278236,1.626143,-0.065229,0.590169,0.945505,-0.005246,0.052892,-0.321240,1.581827,-0.057888,0.110240,0.919447,-0.005200,0.000100,-0.393179,1.703229,0.043698,0.002763,0.919447,-0.005200,0.000100,-0.393179,1.557715,0.063376,0.993756,0.831255,0.002841,0.055508,-0.553106,1.513396,0.111947,0.589469,0.854199,-0.042811,0.057752,-0.514953,1.440479,0.111090,0.113005,0.889154,-0.003964,0.002041,-0.457587,1.562442,0.210490,0.004614,0.889154,-0.003964,0.002041,-0.457587,1.616890,0.020300,1.119612,0.884819,0.020342,-0.019428,-0.465085,1.607868,0.016396,1.242246,0.882558,0.015301,-0.002582,-0.469947,1.592403,0.004621,1.357701,0.880101,0.010419,0.013505,-0.474480,1.542179,-0.032965,1.470278,0.877261,0.005437,0.030352,-0.479022,1.545734,-0.035822,1.544128,0.901188,-0.046350,0.003228,-0.430931,1.576660,-0.005109,1.673768,0.930435,-0.141717,-0.046939,-0.334669,1.571981,-0.101607,1.517279,0.867862,-0.032508,0.026571,-0.495029,1.626376,-0.193709,1.515788,0.587264,0.321771,0.695192,-0.261329,1.601311,-0.159587,1.276551,0.658171,0.235935,0.706129,-0.111931,1.595494,-0.111084,1.020202,0.786140,0.087823,0.094900,-0.604372,1.495420,0.017675,1.525579,0.843185,-0.007891,0.063623,-0.533787,1.450267,0.114086,1.536156,0.620596,-0.384800,-0.547451,-0.408762,1.434131,0.134988,1.294653,0.595554,-0.434622,-0.484996,-0.470317,1.411386,0.171159,1.037234,0.657231,-0.090602,-0.405000,0.629138,
2962694,1.600270,0.002818,1.016510,0.887227,0.025020,-0.035595,-0.459277,1.644577,-0.057375,0.999563,0.959693,-0.007096,0.044653,-0.277391,1.627283,-0.065074,0.590366,0.945724,-0.005796,0.053994,-0.320402,1.581793,-0.057928,0.110566,0.919468,-0.005200,0.000100,-0.393129,1.703179,0.043666,0.003094,0.919468,-0.005200,0.000100,-0.393129,1.559407,0.063479,0.993617,0.831716,0.002939,0.055961,-0.552365,1.514767,0.112272,0.589403,0.854591,-0.043715,0.058794,-0.514107,1.440547,0.111115,0.113139,0.889201,-0.004279,0.002178,-0.457492,1.562430,0.210493,0.004642,0.889201,-0.004279,0.002178,-0.457492,1.618400,0.020669,1.119650,0.885454,0.020440,-0.020175,-0.463840,1.609212,0.016813,1.242278,0.883148,0.015301,-0.002739,-0.468836,1.593740,0.005018,1.357734,0.880640,0.010261,0.013918,-0.473471,1.543697,-0.032699,1.470352,0.877721,0.005083,0.031316,-0.478121,1.547405,-0.035575,1.544193,0.901612,-0.046938,0.003974,-0.429974,1.578521,-0.004749,1.673769,0.930686,-0.142702,-0.046625,-0.333594,1.573733,-0.101295,1.517268,0.868248,-0.032960,0.027377,-0.494278,1.628278,-0.193308,1.515668,0.586155,0.321747,0.695969,-0.261778,1.602573,-0.159059,1.276510,0.658435,0.235820,0.705843,-0.112423,1.596909,-0.110819,1.020115,0.786066,0.087548,0.094370,-0.604591,1.496945,0.017825,1.525763,0.843861,-0.008953,0.063424,-0.532725,1.451541,0.114143,1.536195,0.620911,-0.384120,-0.548122,-0.408023,1.435467,0.134940,1.294664,0.594121,-0.435999,-0.485174,-0.470672,1.412987,0.170481,1.037135,0.657894,-0.092274,-0.404223,0.628700,
2962705,1.601842,0.003076,1.016506,0.887767,0.025320,-0.036518,-0.458142,1.646334,-0.057016,0.999669,0.959891,-0.007597,0.045516,-0.276549,1.628264,-0.064912,0.590508,0.945937,-0.006297,0.054919,-0.319605,1.581778,-0.057972,0.110814,0.919483,-0.005200,0.000100,-0.393096,1.703152,0.043628,0.003345,0.919483,-0.005200,0.000100,-0.393096,1.560871,0.063629,0.993507,0.832129,0.003040,0.056284,-0.551711,1.516005,0.112592,0.589350,0.854946,-0.044517,0.059717,-0.513341,1.440630,0.111167,0.113262,0.889253,-0.004518,0.002340,-0.457388,1.562437,0.210544,0.004672,0.889253,-0.004518,0.002340,-0.457388,1.619730,0.021017,1.119679,0.886014,0.020580,-0.020759,-0.462736,1.610406,0.017182,1.242286,0.883673,0.015301,-0.002840,-0.467846,1.594938,0.005367,1.357735,0.881141,0.010161,0.014258,-0.472530,1.545050,-0.032475,1.470379,0.878153,0.004822,0.032117,-0.477276,1.548883,-0.035370,1.544214,0.902027,-0.047461,0.004597,-0.429039,1.580152,-0.004437,1.673723,0.930963,-0.143661,-0.046384,-0.332443,1.575294,-0.101032,1.517222,0.868665,-0.033321,0.027999,-0.493484,1.630003,-0.192953,1.515537,0.585190,0.321428,0.696808,-0.262099,1.603648,-0.158649,1.276456,0.658631,0.235779,0.705538,-0.113264,1.598109,-0.110762,1.019989,0.785821,0.087107,0.093768,-0.605066,1.498290,0.017939,1.525885,0.844517,-0.009855,0.063224,-0.531693,1.452647,0.114154,1.536189,0.621285,-0.383326,-0.548874,-0.407189,1.436644,0.134845,1.294653,0.592815,-0.437190,-0.485576,-0.470799,1.414429,0.169713,1.036992,0.658328,-0.093819,-0.403494,0.628486,
2962715,1.603012,0.003360,1.016504,0.888218,0.025577,-0.037228,-0.457197,1.647655,-0.056645,0.999751,0.960108,-0.008013,0.046189,-0.275672,1.628980,-0.064714,0.590638,0.946172,-0.006750,0.055591,-0.318783,1.581740,-0.058017,0.111016,0.919510,-0.005200,0.000100,-0.393031,1.703102,0.043602,0.003544,0.919510,-0.005200,0.000100,-0.393031,1.561951,0.063821,0.993426,0.832512,0.003100,0.056442,-0.551116,1.516954,0.112859,0.589282,0.855264,-0.045190,0.060429,-0.512669,1.440668,0.111172,0.113367,0.889276,-0.004738,0.002438,-0.457339,1.562416,0.210525,0.004708,0.889276,-0.004738,0.002438,-0.457339,1.620707,0.021367,1.119699,0.886484,0.020740,-0.021115,-0.461813,1.611295,0.017526,1.242288,0.884170,0.015301,-0.002863,-0.466906,1.595844,0.005683,1.357734,0.881654,0.010063,0.014651,-0.471561,1.546127,-0.032291,1.470402,0.878653,0.004625,0.032901,-0.476303,1.550079,-0.035212,1.544234,0.902501,-0.047892,0.005125,-0.427986,1.581461,-0.004173,1.673689,0.931276,-0.144585,-0.046128,-0.331198,1.576595,-0.100807,1.517171,0.869159,-0.033653,0.028452,-0.492565,1.631492,-0.192614,1.515426,0.584458,0.320825,0.697654,-0.262220,1.604533,-0.158323,1.276411,0.658801,0.235685,0.705256,-0.114224,1.599088,-0.110847,1.019875,0.785493,0.086580,0.093180,-0.605658,1.499337,0.017998,1.526006,0.845244,-0.010776,0.063028,-0.530540,1.453427,0.114098,1.536182,0.621627,-0.382548,-0.549706,-0.406276,1.437508,0.134633,1.294636,0.591900,-0.437934,-0.486214,-0.470600,1.415520,0.168879,1.036884,0.658330,-0.094981,-0.402901,0.628690,
2962726,1.603808,0.003709,1.016513,0.888582,0.025772,-0.037777,-0.456432,1.648570,-0.056223,0.999827,0.960333,-0.008339,0.046607,-0.274806,1.629511,-0.064454,0.590762,0.946428,-0.007139,0.056008,-0.317942,1.581771,-0.058021,0.111183,0.919533,-0.005165,0.000100,-0.392979,1.703135,0.043628,0.003713,0.919533,-0.005165,0.000100,-0.392979,1.562673,0.064095,0.993374,0.832897,0.003100,0.056469,-0.550530,1.517608,0.113108,0.589232,0.855606,-0.045677,0.060909,-0.511997,1.440689,0.111197,0.113438,0.889297,-0.004835,0.002500,-0.457297,1.562410,0.210551,0.004739,0.889297,-0.004835,0.002500,-0.457297,1.621352,0.021770,1.119722,0.886903,0.020836,-0.021371,-0.460990,1.611878,0.017925,1.242315,0.884637,0.015301,-0.002765,-0.466021,1.596467,0.006043,1.357768,0.882170,0.009966,0.015040,-0.470586,1.546917,-0.032066,1.470467,0.879228,0.004431,0.033609,-0.475194,1.550979,-0.035006,1.544293,0.903030,-0.048342,0.005674,-0.426810,1.582475,-0.003850,1.673698,0.931613,-0.145489,-0.045969,-0.329875,1.577623,-0.100525,1.517166,0.869718,-0.034042,0.028876,-0.491526,1.632733,-0.192202,1.515373,0.584078,0.319874,0.698434,-0.262152,1.605262,-0.158044,1.276399,0.658932,0.235588,0.704998,-0.115258,1.599883,-0.111000,1.019781,0.785178,0.086001,0.092601,-0.606237,1.500077,0.018084,1.526156,0.846007,-0.011644,0.062870,-0.529324,1.453889,0.114058,1.536218,0.621974,-0.381835,-0.550505,-0.405333,1.438025,0.134419,1.294647,0.591339,-0.438362,-0.486908,-0.470189,1.416189,0.168131,1.036827,0.658062,-0.095853,-0.402436,0.629136,
2962736,1.604292,0.004154,1.016529,0.888852,0.025931,-0.038218,-0.455861,1.649145,-0.055728,0.999894,0.960566,-0.008716,0.046861,-0.273936,1.629821,-0.064197,0.590860,0.946679,-0.007516,0.056234,-0.317144,1.581761,-0.058074,0.111345,0.919567,-0.005100,0.000100,-0.392900,1.703105,0.043602,0.003900,0.919567,-0.005100,0.000100,-0.392900,1.563102,0.064485,0.993339,0.833321,0.003100,0.056346,-0.549902,1.518066,0.113405,0.589172,0.855977,-0.046118,0.061162,-0.511308,1.440720,0.111191,0.113442,0.889337,-0.004929,0.002500,-0.457219,1.562421,0.210554,0.004711,0.889337,-0.004929,0.002500,-0.457219,1.621717,0.022255,1.119754,0.887258,0.020930,-0.021558,-0.460293,1.612195,0.018402,1.242348,0.885088,0.015301,-0.002671,-0.465165,1.596823,0.006481,1.357808,0.882674,0.009872,0.015387,-0.469629,1.547428,-0.031758,1.470540,0.879798,0.004243,0.034173,-0.474098,1.551579,-0.034708,1.544360,0.903521,-0.048719,0.006115,-0.425721,1.583159,-0.003448,1.673713,0.931929,-0.146208,-0.045902,-0.328671,1.578356,-0.100152,1.517186,0.870351,-0.034417,0.029259,-0.490355,1.633710,-0.191688,1.515348,0.583956,0.318686,0.699169,-0.261911,1.605803,-0.157737,1.276403,0.659064,0.235455,0.704780,-0.116107,1.600481,-0.111064,1.019693,0.784957,0.085466,0.092067,-0.606681,1.500526,0.018259,1.526295,0.846728,-0.012273,0.062748,-0.528170,1.454075,0.114112,1.536276,0.622235,-0.381332,-0.551198,-0.404463,1.438240,0.134267,1.294692,0.591016,-0.438612,-0.487561,-0.469686,1.416489,0.167532,1.036801,0.657707,-0.096451,-0.402116,0.629620,
2962746,1.604556,0.004832,1.016566,0.889160,0.026041,-0.038622,-0.455220,1.649510,-0.054994,0.999982,0.960884,-0.009161,0.047003,-0.272778,1.629999,-0.063782,0.590950,0.947044,-0.008001,0.056305,-0.316028,1.581724,-0.058130,0.111442,0.919599,-0.005060,0.000100,-0.392825,1.703056,0.043575,0.004007,0.919599,-0.005060,0.000100,-0.392825,1.563298,0.065103,0.993327,0.833981,0.003060,0.056083,-0.548927,1.518338,0.113817,0.589119,0.856520,-0.046524,0.061266,-0.510348,1.440708,0.111229,0.113458,0.889337,-0.004960,0.002500,-0.457219,1.562406,0.210587,0.004717,0.889337,-0.004960,0.002500,-0.457219,1.621871,0.022983,1.119807,0.887670,0.021041,-0.021741,-0.459486,1.612302,0.019116,1.242396,0.885570,0.015301,-0.002600,-0.464246,1.596967,0.007158,1.357855,0.883229,0.009801,0.015681,-0.468577,1.547729,-0.031215,1.470598,0.880416,0.004060,0.034761,-0.472909,1.551974,-0.034177,1.544414,0.904075,-0.049084,0.006481,-0.424495,1.583611,-0.002797,1.673724,0.932291,-0.146871,-0.045904,-0.327345,1.578896,-0.099542,1.517187,0.871113,-0.034823,0.029442,-0.488961,1.634537,-0.190897,1.515343,0.584106,0.317225,0.699936,-0.261301,1.606262,-0.157169,1.276401,0.659275,0.235160,0.704579,-0.116730,1.601014,-0.110859,1.019640,0.784878,0.085024,0.091504,-0.606930,1.500756,0.018659,1.526424,0.847591,-0.012861,0.062564,-0.526792,1.453987,0.114372,1.536321,0.622443,-0.380879,-0.552156,-0.403261,1.438193,0.134149,1.294692,0.590711,-0.438872,-0.488378,-0.468976,1.416510,0.166867,1.036724,0.657171,-0.097051,-0.401644,0.630388,
2962757,1.604575,0.005567,1.016608,0.889415,0.026145,-0.038889,-0.454693,1.649609,-0.054210,1.000056,0.961204,-0.009577,0.047004,-0.271634,1.630031,-0.063326,0.591041,0.947412,-0.008477,0.056214,-0.314926,1.581688,-0.058186,0.111484,0.919625,-0.005000,0.000100,-0.392766,1.703021,0.043553,0.004058,0.919625,-0.005000,0.000100,-0.392766,1.563258,0.065789,0.993337,0.834678,0.002912,0.055728,-0.547904,1.518389,0.114175,0.589108,0.857135,-0.046836,0.061161,-0.509300,1.440687,0.111178,0.113448,0.889337,-0.004856,0.002500,-0.457219,1.562396,0.210556,0.004738,0.889337,-0.004856,0.002500,-0.457219,1.621809,0.023750,1.119860,0.887970,0.021101,-0.021845,-0.458898,1.612214,0.019873,1.242450,0.885965,0.015302,-0.002600,-0.463493,1.596898,0.007892,1.357899,0.883698,0.009757,0.015846,-0.467687,1.547772,-0.030590,1.470651,0.880955,0.003956,0.035134,-0.471877,1.552077,-0.033559,1.544460,0.904616,-0.049294,0.006689,-0.423315,1.583717,-0.002082,1.673739,0.932686,-0.147294,-0.045950,-0.326020,1.579131,-0.098851,1.517200,0.871765,-0.035092,0.029592,-0.487770,1.635016,-0.190050,1.515343,0.584520,0.315484,0.700705,-0.260422,1.606440,-0.156599,1.276395,0.659644,0.234703,0.704340,-0.117000,1.601334,-0.110603,1.019585,0.785035,0.084773,0.090940,-0.606848,1.500725,0.019159,1.526519,0.848292,-0.013190,0.062462,-0.525666,1.453703,0.114743,1.536373,0.622588,-0.380538,-0.553180,-0.401954,1.437946,0.134057,1.294689,0.590389,-0.439190,-0.489261,-0.468164,1.416317,0.166162,1.036644,0.656639,-0.097674,-0.401071,0.631211,
2962767,1.604433,0.006327,1.016643,0.889631,0.026245,-0.039090,-0.454246,1.649532,-0.053404,1.000116,0.961522,-0.010021,0.046960,-0.270498,1.629916,-0.062878,0.591126,0.947800,-0.008920,0.056014,-0.313781,1.581620,-0.058256,0.111548,0.919645,-0.004956,0.000100,-0.392719,1.702941,0.043500,0.004139,0.919645,-0.004956,0.000100,-0.392719,1.563070,0.066505,0.993352,0.835365,0.002712,0.055328,-0.546898,1.518295,0.114514,0.589055,0.857747,-0.047092,0.060974,-0.508266,1.440622,0.111116,0.113409,0.889356,-0.004756,0.002456,-0.457185,1.562336,0.210514,0.004738,0.889356,-0.004756,0.002456,-0.457185,1.621602,0.024532,1.119898,0.888251,0.021144,-0.021944,-0.458346,1.611984,0.020649,1.242491,0.886378,0.015302,-0.002556,-0.462702,1.596696,0.008638,1.357937,0.884172,0.009701,0.015989,-0.466788,1.547677,-0.029952,1.470707,0.881537,0.003856,0.035435,-0.470768,1.552031,-0.032924,1.544507,0.905163,-0.049493,0.006845,-0.422119,1.583661,-0.001343,1.673762,0.933113,-0.147647,-0.046092,-0.324617,1.579230,-0.098137,1.517221,0.872411,-0.035336,0.029747,-0.486586,1.635360,-0.189184,1.515348,0.585023,0.313597,0.701478,-0.259487,1.606495,-0.156057,1.276403,0.660102,0.234122,0.704100,-0.117027,1.601562,-0.110344,1.019551,0.785338,0.084519,0.090388,-0.606573,1.500541,0.019664,1.526607,0.849031,-0.013389,0.062362,-0.524478,1.453249,0.115119,1.536433,0.622660,-0.380349,-0.554193,-0.400624,1.437520,0.133907,1.294719,0.590142,-0.439531,-0.490113,-0.467263,1.415886,0.165392,1.036595,0.656146,-0.098229,-0.400476,0.632015,
2962778,1.604200,0.007060,1.016667,0.889822,0.026337,-0.039308,-0.453849,1.649359,-0.052631,1.000166,0.961832,-0.010443,0.046834,-0.269400,1.629774,-0.062467,0.591184,0.948171,-0.009377,0.055795,-0.312685,1.581539,-0.058378,0.111599,0.919658,-0.004865,0.000100,-0.392689,1.702858,0.043402,0.004219,0.919658,-0.004865,0.000100,-0.392689,1.562796,0.067200,0.993352,0.835968,0.002529,0.054927,-0.546017,1.518138,0.114850,0.588998,0.858308,-0.047241,0.060700,-0.507338,1.440617,0.111106,0.113343,0.889379,-0.004594,0.002365,-0.457141,1.562348,0.210533,0.004736,0.889379,-0.004594,0.002365,-0.457141,1.621304,0.025288,1.119927,0.888544,0.021201,-0.022036,-0.457771,1.611663,0.021396,1.242513,0.886764,0.015302,-0.002500,-0.461962,1.596404,0.009354,1.357964,0.884647,0.009665,0.016137,-0.465882,1.547495,-0.029345,1.470738,0.882115,0.003765,0.035675,-0.469665,1.551890,-0.032316,1.544530,0.905687,-0.049640,0.006901,-0.420974,1.583485,-0.000635,1.673778,0.933501,-0.147880,-0.046309,-0.323360,1.579238,-0.097453,1.517225,0.873043,-0.035575,0.029839,-0.485428,1.635608,-0.188354,1.515347,0.585611,0.311861,0.702124,-0.258503,1.606551,-0.155516,1.276389,0.660553,0.233443,0.703945,-0.116772,1.601763,-0.110009,1.019492,0.785775,0.084371,0.089895,-0.606100,1.500264,0.020142,1.526663,0.849752,-0.013537,0.062270,-0.523317,1.452708,0.115471,1.536469,0.622684,-0.380252,-0.555094,-0.399429,1.437001,0.133760,1.294734,0.589907,-0.439900,-0.490777,-0.466514,1.415343,0.164710,1.036552,0.655760,-0.098687,-0.399893,0.632712,
2962788,1.603899,0.007811,1.016680,0.890038,0.026428,-0.039556,-0.453396,1.649125,-0.051836,1.000210,0.962145,-0.010807,0.046650,-0.268298,1.629629,-0.062000,0.591209,0.948543,-0.009807,0.055495,-0.311592,1.581540,-0.058444,0.111614,0.919682,-0.004774,0.000100,-0.392635,1.702848,0.043363,0.004265,0.919682,-0.004774,0.000100,-0.392635,1.562447,0.067906,0.993336,0.836528,0.002347,0.054471,-0.545204,1.517950,0.115176,0.588933,0.858820,-0.047357,0.060398,-0.506495,1.440614,0.111107,0.113211,0.889381,-0.004320,0.002247,-0.457141,1.562395,0.210575,0.004698,0.889381,-0.004320,0.002247,-0.457141,1.620929,0.026067,1.119945,0.888847,0.021228,-0.022155,-0.457175,1.611263,0.022174,1.242521,0.887144,0.015301,-0.002527,-0.461233,1.596015,0.010111,1.357984,0.885110,0.009601,0.016201,-0.465000,1.547200,-0.028682,1.470765,0.882637,0.003700,0.035830,-0.468674,1.551623,-0.031650,1.544560,0.906198,-0.049730,0.006900,-0.419863,1.583165,0.000122,1.673802,0.933856,-0.148035,-0.046582,-0.322224,1.579111,-0.096727,1.517239,0.873633,-0.035756,0.029929,-0.484347,1.635708,-0.187493,1.515350,0.586198,0.310234,0.702738,-0.257462,1.606493,-0.154894,1.276380,0.660993,0.232708,0.703837,-0.116404,1.601829,-0.109569,1.019435,0.786331,0.084281,0.089375,-0.605468,1.499872,0.020697,1.526712,0.850438,-0.013574,0.062177,-0.522212,1.452064,0.115905,1.536509,0.622695,-0.380242,-0.555901,-0.398297,1.436354,0.133709,1.294726,0.589693,-0.440261,-0.491347,-0.465844,1.414661,0.164178,1.036485,0.655444,-0.099141,-0.399271,0.633362,
2962799,1.603454,0.008721,1.016676,0.890315,0.026540,-0.039779,-0.452827,1.648766,-0.050873,1.000232,0.962544,-0.011255,0.046427,-0.266885,1.629382,-0.061439,0.591257,0.949024,-0.010293,0.055088,-0.310183,1.581523,-0.058513,0.111667,0.919696,-0.004662,0.000100,-0.392603,1.702830,0.043321,0.004353,0.919696,-0.004662,0.000100,-0.392603,1.561937,0.068764,0.993307,0.837168,0.002123,0.053912,-0.544279,1.517643,0.115574,0.588834,0.859412,-0.047542,0.059950,-0.505526,1.440583,0.111041,0.113069,0.889367,-0.003985,0.002023,-0.457173,1.562452,0.210547,0.004677,0.889367,-0.003985,0.002023,-0.457173,1.620410,0.027005,1.119954,0.889185,0.021302,-0.022340,-0.456505,1.610700,0.023108,1.242525,0.887566,0.015339,-0.002639,-0.460418,1.595444,0.011023,1.357981,0.885621,0.009601,0.016201,-0.464027,1.546710,-0.027880,1.470762,0.883235,0.003700,0.035940,-0.467537,1.551152,-0.030850,1.544562,0.906713,-0.049803,0.006900,-0.418742,1.582637,0.001008,1.673798,0.934260,-0.148146,-0.046918,-0.320953,1.578805,-0.095856,1.517223,0.874263,-0.035903,0.030002,-0.483192,1.635640,-0.186474,1.515323,0.586749,0.308590,0.703398,-0.256378,1.606243,-0.154097,1.276337,0.661571,0.231728,0.703704,-0.115876,1.601741,-0.108997,1.019334,0.787073,0.084168,0.088815,-0.604603,1.499259,0.021371,1.526729,0.851212,-0.013463,0.062067,-0.520964,1.451173,0.116430,1.536532,0.622799,-0.380160,-0.556939,-0.396760,1.435430,0.133619,1.294700,0.589364,-0.440752,-0.492252,-0.464839,1.413715,0.163364,1.036383,0.654911,-0.099776,-0.398517,0.634288,
2962809,1.602984,0.009512,1.016652,0.890594,0.026648,-0.039994,-0.452254,1.648377,-0.050023,1.000234,0.962965,-0.011638,0.046212,-0.265381,1.629114,-0.060937,0.591256,0.949513,-0.010738,0.054722,-0.308731,1.581463,-0.058593,0.111658,0.919726,-0.004555,0.000146,-0.392534,1.702758,0.043288,0.004363,0.919726,-0.004555,0.000146,-0.392534,1.561403,0.069498,0.993259,0.837660,0.001909,0.053376,-0.543575,1.517321,0.115880,0.588716,0.859853,-0.047650,0.059567,-0.504812,1.440524,0.111003,0.112924,0.889343,-0.003617,0.001808,-0.457222,1.562488,0.210550,0.004660,0.889343,-0.003617,0.001808,-0.457222,1.619865,0.027823,1.119932,0.889538,0.021347,-0.022493,-0.455807,1.610121,0.023924,1.242505,0.887975,0.015402,-0.002746,-0.459626,1.594857,0.011814,1.357947,0.886094,0.009647,0.016201,-0.463121,1.546193,-0.027201,1.470720,0.883774,0.003700,0.036002,-0.466511,1.550647,-0.030170,1.544519,0.907219,-0.049851,0.006855,-0.417637,1.582059,0.001770,1.673742,0.934694,-0.148256,-0.047287,-0.319580,1.578449,-0.095108,1.517170,0.874825,-0.035948,0.030048,-0.482169,1.635497,-0.185597,1.515254,0.587229,0.307036,0.704030,-0.255407,1.605908,-0.153438,1.276254,0.662217,0.230565,0.703599,-0.115141,1.601572,-0.108564,1.019211,0.787967,0.084060,0.088231,-0.603537,1.498633,0.021933,1.526696,0.851849,-0.013355,0.062005,-0.519933,1.450314,0.116875,1.536511,0.622956,-0.379948,-0.558016,-0.395199,1.434554,0.133481,1.294643,0.589080,-0.441191,-0.493318,-0.463652,1.412811,0.162434,1.036231,0.654243,-0.100485,-0.397718,0.635366,
