time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
904426,-1.652144,-1.958369,1.113708,-0.674548,0.029333,-0.013625,0.737522,-1.666834,-2.064625,1.028517,-0.844960,0.010639,-0.037334,0.533418,-1.700773,-2.054663,0.573964,-0.820702,0.008338,-0.042633,0.569703,-1.737886,-2.038371,0.108771,-0.459707,0.014570,-0.028140,0.887505,-1.643406,-2.105102,0.021281,-0.459707,0.014570,-0.028140,0.887505,-1.648304,-1.855540,1.023292,-0.706405,0.042202,-0.031733,0.705836,-1.695909,-1.862300,0.569880,-0.673717,0.053742,-0.042903,0.735783,-1.759829,-1.866633,0.107363,-0.612232,0.016101,-0.020801,0.790241,-1.646913,-1.895764,0.021119,-0.612232,0.016101,-0.020801,0.790241,-1.646165,-1.956480,1.210491,-0.647979,0.024633,-0.007294,0.761225,-1.640907,-1.954148,1.322326,-0.615235,0.019032,0.000138,0.788114,-1.637298,-1.951289,1.443225,-0.578566,0.012833,0.008270,0.815493,-1.624646,-1.951938,1.560128,-0.540642,0.006701,0.016401,0.841066,-1.636335,-1.942781,1.679789,-0.665040,-0.005831,0.022532,0.746445,-1.640203,-1.940193,1.779669,-0.758270,-0.016564,0.027265,0.651160,-1.656166,-1.990111,1.601273,-0.687463,-0.004938,0.001069,0.726202,-1.664705,-2.145861,1.600384,-0.308058,-0.634893,-0.292450,0.645356,-1.665747,-2.152662,1.341520,-0.424457,-0.588286,-0.388114,0.568439,-1.650844,-2.160019,1.058083,-0.006376,0.494433,-0.846025,-0.199344,-1.615471,-1.901023,1.598431,0.392390,0.003931,0.011532,0.919718,-1.507533,-2.013614,1.598715,-0.370301,0.590013,0.367970,0.615922,-1.499888,-2.007933,1.339935,-0.224789,0.659189,0.222089,0.682360,-1.491404,-2.003964,1.056139,0.671415,-0.005500,-0.150612,0.725595,
904436,-1.652085,-1.958704,1.113661,-0.674610,0.029435,-0.013996,0.737454,-1.666811,-2.064918,1.028444,-0.845239,0.010469,-0.037465,0.532971,-1.700776,-2.054779,0.573872,-0.820987,0.008169,-0.042766,0.569285,-1.737907,-2.038306,0.108711,-0.459590,0.014469,-0.027938,0.887574,-1.643407,-2.105091,0.021267,-0.459590,0.014469,-0.027938,0.887574,-1.648321,-1.855846,1.023293,-0.706336,0.042204,-0.031866,0.705899,-1.696009,-1.862517,0.569930,-0.673618,0.053541,-0.042935,0.735886,-1.759812,-1.866693,0.107398,-0.612267,0.016069,-0.020770,0.790215,-1.646887,-1.895814,0.021166,-0.612267,0.016069,-0.020770,0.790215,-1.646043,-1.956855,1.210432,-0.648050,0.024733,-0.007564,0.761159,-1.640729,-1.954555,1.322265,-0.615287,0.019102,0.000000,0.788071,-1.637087,-1.951711,1.443155,-0.578586,0.012933,0.008201,0.815477,-1.624405,-1.952359,1.560059,-0.540642,0.006732,0.016433,0.841065,-1.636093,-1.943191,1.679720,-0.665038,-0.005932,0.022633,0.746443,-1.639988,-1.940602,1.779599,-0.758264,-0.016764,0.027434,0.651155,-1.655925,-1.990529,1.601209,-0.687566,-0.004706,0.001000,0.726105,-1.664420,-2.146279,1.600357,-0.308158,-0.634692,-0.292851,0.645324,-1.665562,-2.153008,1.341492,-0.424448,-0.588004,-0.388276,0.568628,-1.650851,-2.160416,1.058034,-0.006006,0.494480,-0.845982,-0.199419,-1.615230,-1.901440,1.598358,0.392848,0.004000,0.011601,0.919521,-1.507398,-2.014146,1.598632,-0.370216,0.590239,0.367816,0.615848,-1.499859,-2.008503,1.339870,-0.224685,0.659280,0.221954,0.682351,-1.491417,-2.004536,1.056066,0.671590,-0.005500,-0.150613,0.725432,
904447,-1.651995,-1.958999,1.113592,-0.674713,0.029539,-0.014308,0.737350,-1.666740,-2.065189,1.028348,-0.845542,0.010365,-0.037637,0.532481,-1.700794,-2.054905,0.573775,-0.821347,0.008030,-0.042973,0.568751,-1.738022,-2.038239,0.108607,-0.459484,0.014330,-0.027695,0.887638,-1.643496,-2.105075,0.021227,-0.459484,0.014330,-0.027695,0.887638,-1.648311,-1.856110,1.023256,-0.706193,0.042204,-0.032038,0.706034,-1.696112,-1.862660,0.569898,-0.673514,0.053369,-0.043003,0.735990,-1.759840,-1.866671,0.107353,-0.612385,0.015966,-0.020631,0.790129,-1.646883,-1.895765,0.021165,-0.612385,0.015966,-0.020631,0.790129,-1.645898,-1.957179,1.210360,-0.648085,0.024837,-0.007771,0.761123,-1.640536,-1.954899,1.322191,-0.615329,0.019136,-0.000071,0.788038,-1.636876,-1.952063,1.443091,-0.578631,0.013036,0.008165,0.815444,-1.624169,-1.952703,1.560002,-0.540641,0.006836,0.016501,0.841064,-1.635844,-1.943508,1.679663,-0.665054,-0.006071,0.022737,0.746425,-1.639774,-1.940921,1.779536,-0.758258,-0.017008,0.027573,0.651150,-1.655684,-1.990863,1.601164,-0.687674,-0.004465,0.001000,0.726005,-1.664134,-2.146615,1.600367,-0.308272,-0.634505,-0.293241,0.645277,-1.665362,-2.153274,1.341517,-0.424473,-0.587746,-0.388406,0.568786,-1.650811,-2.160742,1.058039,-0.005694,0.494570,-0.845924,-0.199449,-1.614989,-1.901775,1.598289,0.393250,0.004036,0.011636,0.919349,-1.507248,-2.014584,1.598559,-0.370145,0.590442,0.367745,0.615739,-1.499806,-2.009001,1.339788,-0.224585,0.659324,0.221785,0.682397,-1.491371,-2.005009,1.055993,0.671698,-0.005501,-0.150614,0.725332,
904457,-1.651893,-1.959203,1.113513,-0.674804,0.029657,-0.014555,0.737257,-1.666656,-2.065379,1.028254,-0.845786,0.010274,-0.037728,0.532087,-1.700740,-2.054996,0.573684,-0.821632,0.007901,-0.043129,0.568329,-1.738027,-2.038167,0.108538,-0.459406,0.014174,-0.027422,0.887690,-1.643474,-2.105048,0.021236,-0.459406,0.014174,-0.027422,0.887690,-1.648281,-1.856293,1.023197,-0.706007,0.042230,-0.032156,0.706213,-1.696176,-1.862773,0.569844,-0.673395,0.053277,-0.043003,0.736106,-1.759843,-1.866715,0.107288,-0.612477,0.015848,-0.020448,0.790065,-1.646844,-1.895796,0.021151,-0.612477,0.015848,-0.020448,0.790065,-1.645747,-1.957402,1.210280,-0.648181,0.024929,-0.007954,0.761037,-1.640343,-1.955139,1.322107,-0.615358,0.019228,-0.000227,0.788013,-1.636643,-1.952319,1.443006,-0.578631,0.013127,0.008100,0.815444,-1.623910,-1.952959,1.559914,-0.540641,0.006927,0.016501,0.841063,-1.635567,-1.943752,1.679576,-0.665099,-0.006227,0.022829,0.746381,-1.639532,-1.941174,1.779442,-0.758263,-0.017281,0.027756,0.651128,-1.655419,-1.991116,1.601084,-0.687754,-0.004347,0.000973,0.725930,-1.663834,-2.146862,1.600308,-0.308339,-0.634353,-0.293490,0.645281,-1.665141,-2.153485,1.341461,-0.424534,-0.587520,-0.388557,0.568872,-1.650712,-2.160993,1.057973,-0.005447,0.494640,-0.845869,-0.199516,-1.614724,-1.902028,1.598194,0.393647,0.004127,0.011700,0.919178,-1.507083,-2.014927,1.598447,-0.370132,0.590577,0.367731,0.615626,-1.499718,-2.009391,1.339656,-0.224524,0.659296,0.221697,0.682472,-1.491247,-2.005377,1.055870,0.671790,-0.005501,-0.150641,0.725242,
904468,-1.651737,-1.959345,1.113406,-0.674919,0.029831,-0.014757,0.737141,-1.666512,-2.065524,1.028143,-0.846043,0.010201,-0.037860,0.531671,-1.700664,-2.055039,0.573639,-0.821893,0.007900,-0.043258,0.567942,-1.738058,-2.038159,0.108487,-0.459323,0.014045,-0.027117,0.887744,-1.643469,-2.105098,0.021258,-0.459323,0.014045,-0.027117,0.887744,-1.648206,-1.856424,1.023092,-0.705809,0.042360,-0.032359,0.706393,-1.696316,-1.862843,0.569767,-0.673187,0.053175,-0.043003,0.736303,-1.759915,-1.866703,0.107195,-0.612559,0.015645,-0.020217,0.790012,-1.646851,-1.895774,0.021124,-0.612559,0.015645,-0.020217,0.790012,-1.645540,-1.957550,1.210173,-0.648286,0.025058,-0.008157,0.760940,-1.640085,-1.955302,1.321998,-0.615468,0.019357,-0.000328,0.787924,-1.636346,-1.952482,1.442891,-0.578662,0.013229,0.008072,0.815420,-1.623589,-1.953112,1.559795,-0.540640,0.007001,0.016501,0.841063,-1.635231,-1.943896,1.679458,-0.665137,-0.006328,0.022929,0.746342,-1.639225,-1.941315,1.779334,-0.758303,-0.017586,0.027959,0.651065,-1.655093,-1.991265,1.600973,-0.687806,-0.004172,0.000900,0.725882,-1.663486,-2.147002,1.600221,-0.308335,-0.634271,-0.293689,0.645272,-1.664848,-2.153570,1.341366,-0.424531,-0.587387,-0.388657,0.568942,-1.650508,-2.161090,1.057870,-0.005272,0.494671,-0.845845,-0.199545,-1.614398,-1.902178,1.598070,0.394148,0.004200,0.011700,0.918963,-1.506878,-2.015197,1.598305,-0.370161,0.590625,0.367789,0.615527,-1.499554,-2.009698,1.339514,-0.224516,0.659348,0.221616,0.682450,-1.491119,-2.005666,1.055709,0.671858,-0.005500,-0.150713,0.725163,
904478,-1.651539,-1.959421,1.113281,-0.675071,0.029957,-0.014957,0.736992,-1.666310,-2.065600,1.028006,-0.846229,0.010201,-0.038031,0.531363,-1.700598,-2.055045,0.573498,-0.822092,0.007900,-0.043430,0.567642,-1.738130,-2.038087,0.108359,-0.459306,0.013845,-0.026791,0.887766,-1.643492,-2.105063,0.021223,-0.459306,0.013845,-0.026791,0.887766,-1.648092,-1.856480,1.022974,-0.705650,0.042560,-0.032531,0.706533,-1.696441,-1.862906,0.569691,-0.672995,0.053104,-0.043003,0.736483,-1.759991,-1.866705,0.107122,-0.612675,0.015446,-0.019918,0.789933,-1.646867,-1.895761,0.021139,-0.612675,0.015446,-0.019918,0.789933,-1.645298,-1.957636,1.210051,-0.648390,0.025230,-0.008329,0.760845,-1.639789,-1.955392,1.321872,-0.615546,0.019529,-0.000428,0.787859,-1.636003,-1.952565,1.442761,-0.578744,0.013301,0.008001,0.815362,-1.623222,-1.953197,1.559659,-0.540640,0.007028,0.016529,0.841062,-1.634863,-1.943971,1.679321,-0.665135,-0.006428,0.023029,0.746340,-1.638885,-1.941389,1.779196,-0.758340,-0.017857,0.028129,0.651007,-1.654726,-1.991347,1.600840,-0.687844,-0.004100,0.000928,0.725846,-1.663104,-2.147100,1.600110,-0.308291,-0.634238,-0.293818,0.645267,-1.664501,-2.153615,1.341227,-0.424528,-0.587277,-0.388779,0.568975,-1.650237,-2.161125,1.057760,-0.005173,0.494746,-0.845778,-0.199646,-1.614031,-1.902259,1.597930,0.394618,0.004200,0.011700,0.918761,-1.506626,-2.015389,1.598167,-0.370265,0.590531,0.367992,0.615434,-1.499284,-2.009919,1.339380,-0.224518,0.659353,0.221590,0.682454,-1.490853,-2.005877,1.055579,0.671859,-0.005473,-0.150713,0.725163,
904488,-1.651305,-1.959446,1.113127,-0.675234,0.030138,-0.015137,0.736832,-1.666072,-2.065623,1.027860,-0.846431,0.010236,-0.038174,0.531030,-1.700492,-2.055039,0.573348,-0.822279,0.007900,-0.043574,0.567359,-1.738140,-2.038018,0.108229,-0.459241,0.013630,-0.026360,0.887816,-1.643448,-2.105057,0.021207,-0.459241,0.013630,-0.026360,0.887816,-1.647951,-1.856506,1.022826,-0.705496,0.042773,-0.032673,0.706667,-1.696536,-1.862969,0.569509,-0.672863,0.053105,-0.043004,0.736604,-1.760085,-1.866756,0.106957,-0.612801,0.015195,-0.019595,0.789848,-1.646890,-1.895794,0.021075,-0.612801,0.015195,-0.019595,0.789848,-1.645015,-1.957663,1.209888,-0.648524,0.025338,-0.008436,0.760726,-1.639473,-1.955420,1.321710,-0.615584,0.019637,-0.000536,0.787826,-1.635650,-1.952597,1.442598,-0.578744,0.013337,0.008001,0.815361,-1.622863,-1.953224,1.559495,-0.540639,0.007101,0.016601,0.841061,-1.634498,-1.943975,1.679156,-0.665134,-0.006500,0.023137,0.746338,-1.638546,-1.941386,1.779031,-0.758370,-0.018037,0.028274,0.650960,-1.654365,-1.991366,1.600685,-0.687880,-0.004100,0.001000,0.725812,-1.662727,-2.147120,1.599971,-0.308147,-0.634237,-0.293817,0.645338,-1.664171,-2.153599,1.341086,-0.424413,-0.587303,-0.388880,0.568965,-1.649946,-2.161030,1.057605,-0.005136,0.494708,-0.845775,-0.199753,-1.613670,-1.902279,1.597756,0.395061,0.004236,0.011701,0.918571,-1.506380,-2.015506,1.597984,-0.370368,0.590417,0.368204,0.615355,-1.499008,-2.010060,1.339192,-0.224593,0.659363,0.221557,0.682430,-1.490604,-2.005982,1.055400,0.671822,-0.005365,-0.150713,0.725198,
904499,-1.651127,-1.959427,1.112987,-0.675402,0.030235,-0.015267,0.736672,-1.665873,-2.065612,1.027709,-0.846587,0.010301,-0.038336,0.530767,-1.700453,-2.055010,0.573205,-0.822422,0.007934,-0.043736,0.567138,-1.738246,-2.037939,0.108113,-0.459221,0.013434,-0.025968,0.887841,-1.643489,-2.105034,0.021185,-0.459221,0.013434,-0.025968,0.887841,-1.647849,-1.856470,1.022686,-0.705406,0.042936,-0.032835,0.706739,-1.696642,-1.862927,0.569401,-0.672812,0.053137,-0.043003,0.736649,-1.760216,-1.866731,0.106827,-0.612899,0.014935,-0.019269,0.789785,-1.646945,-1.895758,0.021043,-0.612899,0.014935,-0.019269,0.789785,-1.644806,-1.957647,1.209754,-0.648664,0.025435,-0.008534,0.760602,-1.639233,-1.955406,1.321582,-0.615691,0.019702,-0.000600,0.787741,-1.635389,-1.952585,1.442466,-0.578781,0.013434,0.008001,0.815333,-1.622583,-1.953198,1.559359,-0.540639,0.007134,0.016601,0.841061,-1.634211,-1.943944,1.679021,-0.665148,-0.006534,0.023235,0.746321,-1.638277,-1.941345,1.778890,-0.758396,-0.018168,0.028436,0.650920,-1.654083,-1.991338,1.600552,-0.687947,-0.004100,0.001000,0.725749,-1.662416,-2.147093,1.599838,-0.307930,-0.634294,-0.293795,0.645395,-1.663892,-2.153506,1.340972,-0.424271,-0.587385,-0.388934,0.568950,-1.649680,-2.160852,1.057473,-0.005234,0.494621,-0.845794,-0.199889,-1.613388,-1.902251,1.597617,0.395461,0.004300,0.011701,0.918398,-1.506202,-2.015566,1.597829,-0.370491,0.590272,0.368391,0.615307,-1.498788,-2.010120,1.339026,-0.224789,0.659364,0.221655,0.682333,-1.490435,-2.006015,1.055234,0.671725,-0.005267,-0.150680,0.725296,
904509,-1.651018,-1.959381,1.112859,-0.675585,0.030334,-0.015432,0.736496,-1.665742,-2.065558,1.027579,-0.846723,0.010332,-0.038434,0.530544,-1.700416,-2.054941,0.573088,-0.822604,0.008032,-0.043833,0.566866,-1.738342,-2.037906,0.107990,-0.459252,0.013238,-0.025576,0.887839,-1.643519,-2.105041,0.021163,-0.459252,0.013238,-0.025576,0.887839,-1.647826,-1.856417,1.022576,-0.705367,0.043035,-0.032934,0.706767,-1.696743,-1.862871,0.569340,-0.672774,0.053206,-0.042973,0.736681,-1.760341,-1.866735,0.106810,-0.612982,0.014707,-0.018908,0.789734,-1.646989,-1.895767,0.021121,-0.612982,0.014707,-0.018908,0.789734,-1.644662,-1.957611,1.209619,-0.648800,0.025533,-0.008632,0.760481,-1.639059,-1.955371,1.321444,-0.615799,0.019733,-0.000600,0.787656,-1.635209,-1.952545,1.442323,-0.578856,0.013501,0.008001,0.815279,-1.622391,-1.953147,1.559211,-0.540639,0.007201,0.016601,0.841060,-1.634006,-1.943884,1.678874,-0.665198,-0.006601,0.023302,0.746274,-1.638090,-1.941285,1.778737,-0.758453,-0.018301,0.028533,0.650846,-1.653886,-1.991284,1.600411,-0.687947,-0.004069,0.001000,0.725749,-1.662219,-2.147039,1.599704,-0.307637,-0.634394,-0.293667,0.645495,-1.663723,-2.153397,1.340838,-0.424083,-0.587556,-0.388910,0.568929,-1.649488,-2.160647,1.057348,-0.005394,0.494518,-0.845815,-0.200051,-1.613191,-1.902197,1.597465,0.395889,0.004269,0.011670,0.918214,-1.506114,-2.015609,1.597683,-0.370664,0.590090,0.368595,0.615255,-1.498655,-2.010146,1.338895,-0.224956,0.659374,0.221725,0.682245,-1.490353,-2.006014,1.055110,0.671630,-0.005169,-0.150614,0.725398,
904520,-1.650974,-1.959323,1.112746,-0.675722,0.030425,-0.015523,0.736364,-1.665680,-2.065495,1.027473,-0.846877,0.010401,-0.038503,0.530291,-1.700443,-2.054908,0.572983,-0.822747,0.008100,-0.043901,0.566652,-1.738463,-2.037899,0.107873,-0.459311,0.013057,-0.025214,0.887822,-1.643571,-2.105066,0.021138,-0.459311,0.013057,-0.025214,0.887822,-1.647845,-1.856363,1.022471,-0.705364,0.043104,-0.033003,0.706764,-1.696850,-1.862817,0.569240,-0.672776,0.053206,-0.042883,0.736683,-1.760391,-1.866743,0.106707,-0.613077,0.014436,-0.018637,0.789671,-1.646970,-1.895756,0.021108,-0.613077,0.014436,-0.018637,0.789671,-1.644594,-1.957552,1.209497,-0.648969,0.025602,-0.008722,0.760334,-1.638967,-1.955316,1.321317,-0.615888,0.019802,-0.000622,0.787585,-1.635101,-1.952484,1.442196,-0.578870,0.013501,0.007979,0.815269,-1.622279,-1.953089,1.559087,-0.540639,0.007201,0.016623,0.841060,-1.633897,-1.943823,1.678749,-0.665236,-0.006600,0.023301,0.746240,-1.637982,-1.941223,1.778621,-0.758463,-0.018280,0.028581,0.650832,-1.653776,-1.991225,1.600287,-0.687925,-0.004000,0.001000,0.725770,-1.662119,-2.146980,1.599596,-0.307370,-0.634515,-0.293512,0.645573,-1.663628,-2.153294,1.340736,-0.423900,-0.587803,-0.388840,0.568858,-1.649315,-2.160436,1.057245,-0.005644,0.494383,-0.845867,-0.200154,-1.613080,-1.902138,1.597339,0.396292,0.004179,0.011579,0.918042,-1.506100,-2.015648,1.597574,-0.370755,0.589932,0.368755,0.615256,-1.498579,-2.010174,1.338788,-0.225096,0.659392,0.221752,0.682173,-1.490326,-2.006010,1.055018,0.671514,-0.005057,-0.150613,0.725506,
904530,-1.651011,-1.959242,1.112632,-0.675871,0.030502,-0.015601,0.736223,-1.665693,-2.065429,1.027351,-0.847018,0.010401,-0.038529,0.530064,-1.700478,-2.054839,0.572875,-0.822934,0.008101,-0.043904,0.566379,-1.738502,-2.037844,0.107830,-0.459317,0.012849,-0.024823,0.887833,-1.643549,-2.105053,0.021200,-0.459317,0.012849,-0.024823,0.887833,-1.647943,-1.856268,1.022349,-0.705364,0.043104,-0.033003,0.706764,-1.696948,-1.862723,0.569118,-0.672766,0.053205,-0.042804,0.736698,-1.760441,-1.866702,0.106564,-0.613132,0.014149,-0.018323,0.789641,-1.646936,-1.895715,0.021057,-0.613132,0.014149,-0.018323,0.789641,-1.644609,-1.957471,1.209391,-0.649080,0.025628,-0.008801,0.760237,-1.638967,-1.955244,1.321208,-0.615965,0.019827,-0.000700,0.787524,-1.635084,-1.952422,1.442097,-0.578935,0.013501,0.007900,0.815224,-1.622251,-1.953041,1.558993,-0.540620,0.007201,0.016701,0.841071,-1.633878,-1.943758,1.678650,-0.665236,-0.006575,0.023301,0.746240,-1.637959,-1.941155,1.778522,-0.758516,-0.018176,0.028503,0.650777,-1.653751,-1.991169,1.600194,-0.687844,-0.004000,0.001000,0.725847,-1.662129,-2.146922,1.599503,-0.307056,-0.634694,-0.293406,0.645595,-1.663621,-2.153142,1.340638,-0.423675,-0.588040,-0.388798,0.568810,-1.649257,-2.160163,1.057124,-0.005904,0.494166,-0.845956,-0.200307,-1.613053,-1.902086,1.597238,0.396604,0.004074,0.011475,0.917909,-1.506149,-2.015668,1.597491,-0.370860,0.589802,0.368859,0.615256,-1.498589,-2.010168,1.338707,-0.225379,0.659381,0.221853,0.682058,-1.490399,-2.005946,1.054926,0.671329,-0.004849,-0.150586,0.725685,
904540,-1.651115,-1.959169,1.112526,-0.675979,0.030502,-0.015631,0.736123,-1.665770,-2.065354,1.027241,-0.847216,0.010371,-0.038573,0.529745,-1.700579,-2.054733,0.572756,-0.823134,0.008101,-0.043874,0.566091,-1.738586,-2.037767,0.107700,-0.459322,0.012641,-0.024511,0.887842,-1.643578,-2.105006,0.021158,-0.459322,0.012641,-0.024511,0.887842,-1.648081,-1.856191,1.022250,-0.705335,0.043074,-0.032973,0.706795,-1.697048,-1.862643,0.569017,-0.672712,0.053233,-0.042773,0.736746,-1.760546,-1.866657,0.106431,-0.613137,0.013941,-0.018011,0.789648,-1.646981,-1.895690,0.021014,-0.613137,0.013941,-0.018011,0.789648,-1.644710,-1.957401,1.209284,-0.649190,0.025702,-0.008831,0.760140,-1.639051,-1.955168,1.321098,-0.616079,0.019902,-0.000730,0.787433,-1.635150,-1.952340,1.441983,-0.578990,0.013501,0.007901,0.815185,-1.622317,-1.952957,1.558868,-0.540567,0.007201,0.016702,0.841104,-1.633943,-1.943673,1.678515,-0.665237,-0.006470,0.023301,0.746241,-1.638008,-1.941057,1.778387,-0.758564,-0.018072,0.028472,0.650725,-1.653821,-1.991078,1.600066,-0.687813,-0.004000,0.000970,0.725876,-1.662211,-2.146831,1.599368,-0.306765,-0.634813,-0.293324,0.645654,-1.663717,-2.152973,1.340489,-0.423430,-0.588447,-0.388658,0.568667,-1.649199,-2.159836,1.056970,-0.006320,0.493961,-0.846066,-0.200338,-1.613114,-1.902008,1.597110,0.396933,0.003940,0.011371,0.917769,-1.506300,-2.015657,1.597390,-0.370941,0.589636,0.368971,0.615299,-1.498670,-2.010125,1.338619,-0.225585,0.659403,0.221924,0.681945,-1.490550,-2.005867,1.054830,0.671229,-0.004640,-0.150513,0.725794,
904551,-1.651285,-1.959101,1.112448,-0.676099,0.030533,-0.015732,0.736009,-1.665922,-2.065285,1.027151,-0.847412,0.010301,-0.038502,0.529438,-1.700647,-2.054656,0.572653,-0.823311,0.008100,-0.043803,0.565840,-1.738607,-2.037738,0.107561,-0.459326,0.012470,-0.024208,0.887850,-1.643551,-2.105009,0.021102,-0.459326,0.012470,-0.024208,0.887850,-1.648302,-1.856108,1.022180,-0.705255,0.042972,-0.032872,0.706886,-1.697140,-1.862555,0.568921,-0.672642,0.053306,-0.042674,0.736811,-1.760620,-1.866676,0.106376,-0.613142,0.013739,-0.017739,0.789654,-1.647001,-1.895724,0.021040,-0.613142,0.013739,-0.017739,0.789654,-1.644863,-1.957343,1.209209,-0.649283,0.025702,-0.008901,0.760061,-1.639193,-1.955121,1.321025,-0.616156,0.019902,-0.000800,0.787372,-1.635283,-1.952306,1.441907,-0.579037,0.013501,0.007900,0.815151,-1.622449,-1.952921,1.558802,-0.540567,0.007170,0.016702,0.841104,-1.634081,-1.943642,1.678449,-0.665270,-0.006369,0.023270,0.746213,-1.638127,-1.941017,1.778321,-0.758616,-0.017940,0.028372,0.650673,-1.653954,-1.991044,1.599997,-0.687742,-0.004000,0.000869,0.725944,-1.662376,-2.146796,1.599278,-0.306552,-0.634960,-0.293282,0.645629,-1.663853,-2.152854,1.340376,-0.423180,-0.588883,-0.388477,0.568526,-1.649165,-2.159568,1.056892,-0.006756,0.493754,-0.846159,-0.200438,-1.613248,-1.901974,1.597046,0.397226,0.003738,0.011239,0.917644,-1.506500,-2.015696,1.597369,-0.370935,0.589556,0.369004,0.615359,-1.498819,-2.010149,1.338591,-0.225782,0.659489,0.221920,0.681798,-1.490814,-2.005842,1.054787,0.671145,-0.004438,-0.150479,0.725880,
