time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,Unnamed: 162
908134,0.0,0.0,1.098149,-0.703595,0.011762,-0.033057,0.709735,-0.00657299999999994,-0.1022559999999999,1.007252,-0.879651,-0.056462,0.096799,0.462229,0.09487000000000001,-0.09776600000000002,0.562769,-0.858976,-0.062263,0.091309,0.499947,0.19717800000000002,-0.09045199999999998,0.107271,-0.508772,0.007748,-0.013121,0.860766,0.300989,-0.14758800000000005,0.023628,-0.508772,0.007748,-0.013121,0.860766,-0.004550999999999972,0.10760199999999998,1.013513,-0.756666,0.013759,0.01984,0.653355,0.0009419999999999984,0.08628600000000008,0.558067,-0.716786,0.138264,-0.111748,0.67425,-0.160918,0.06409799999999999,0.120651,-0.550535,0.075232,-0.048741,0.829986,-0.065523,0.01687100000000008,0.022136,-0.550535,0.075232,-0.048741,0.829986,0.006129999999999969,-0.0029449999999999754,1.194893,-0.666106,0.009074,-0.025443,0.745368,0.011440000000000006,-0.005838999999999928,1.306702,-0.619066,0.005788,-0.016422,0.785146,0.015000000000000013,-0.00809100000000007,1.42761,-0.565635,0.002204,-0.006502,0.824627,0.02747900000000003,-0.013373999999999997,1.54443,-0.509646,-0.001281,0.003317,0.860377,0.01628700000000005,-0.007080999999999893,1.664322,-0.63004,-0.009392,-0.008499,0.776459,0.015898999999999996,-0.009584000000000037,1.764275,-0.721875,-0.016104,-0.018608,0.691586,-0.006808000000000036,-0.05039799999999994,1.584395,-0.652772,2.3e-05,-0.020694,0.757272,-0.029855999999999994,-0.20459699999999992,1.580187,-0.258033,-0.670343,-0.253014,0.648107,-0.02160099999999998,-0.203368,1.321379,-0.349721,-0.671757,-0.359724,0.54501,0.02017800000000003,-0.174377,1.042004,-0.095837,0.430351,-0.865779,-0.236728,0.04027500000000006,0.03553099999999998,1.58428,0.513854,-0.009687,0.013327,0.857719,0.113844,-0.10190499999999991,1.589008,-0.357656,0.578604,0.339004,0.649904,0.133162,-0.08310799999999996,1.331463,-0.191994,0.573404,0.22053,0.765319,0.20946400000000004,-0.07147499999999996,1.058178,0.665021,-0.084598,-0.242536,0.70126,
908145,0.0,0.0,1.099763,-0.701851,0.013804,-0.030004,0.711558,-0.006948999999999983,-0.10289399999999982,1.00961,-0.880481,-0.053425,0.091801,0.462029,0.08927200000000002,-0.0986769999999999,0.56393,-0.859922,-0.059228,0.085862,0.499654,0.18585799999999997,-0.09117799999999998,0.107168,-0.510908,0.010104,-0.017,0.859408,0.289275,-0.1474169999999999,0.022462,-0.510908,0.010104,-0.017,0.859408,-0.003919000000000006,0.10699900000000007,1.014328,-0.752777,0.009082,0.01695,0.657994,0.0022729999999999695,0.090592,0.558692,-0.713817,0.140165,-0.12247,0.675145,-0.167728,0.074376,0.124138,-0.550447,0.100865,-0.050257,0.827229,-0.076565,0.025085000000000024,0.022714,-0.550447,0.100865,-0.050257,0.827229,0.00598999999999994,-0.0022619999999999862,1.196537,-0.664685,0.010396,-0.023255,0.746689,0.011190999999999951,-0.004602999999999913,1.308376,-0.618105,0.006244,-0.015228,0.785923,0.014656000000000002,-0.006564999999999932,1.429288,-0.565184,0.001713,-0.006522,0.824937,0.027036999999999978,-0.011928999999999856,1.546105,-0.509761,-0.002638,0.002183,0.860309,0.015700000000000047,-0.006037999999999988,1.666016,-0.630465,-0.009866,-0.008744,0.776105,0.015271999999999952,-0.008638999999999841,1.765963,-0.722531,-0.015815,-0.017994,0.690924,-0.007290000000000019,-0.049099000000000004,1.58591,-0.652659,-0.001547,-0.02068,0.757368,-0.030384999999999995,-0.2032839999999998,1.581335,-0.257656,-0.672402,-0.254237,0.645641,-0.020797999999999983,-0.20090299999999983,1.322566,-0.349772,-0.670517,-0.359752,0.546484,0.020054000000000016,-0.17246499999999987,1.04301,-0.093959,0.430006,-0.866199,-0.236572,0.039773,0.03685200000000011,1.586137,0.514438,-0.010696,0.011411,0.857385,0.11315900000000001,-0.1007079999999998,1.590829,-0.356312,0.581359,0.340566,0.647363,0.13131900000000002,-0.08378699999999983,1.333064,-0.19297,0.580803,0.21896,0.759926,0.20255,-0.07272899999999982,1.058421,0.667682,-0.078898,-0.235663,0.701739,
908155,0.0,0.0,1.10081,-0.70047,0.01516,-0.02771,0.712982,-0.0072310000000000985,-0.10333700000000001,1.011198,-0.881141,-0.05128,0.088153,0.461725,0.08519299999999996,-0.09924900000000014,0.564733,-0.860614,-0.057107,0.082011,0.499356,0.17772799999999994,-0.09159699999999993,0.107164,-0.51204,0.011436,-0.019201,0.858671,0.28090999999999994,-0.14734700000000012,0.021855,-0.51204,0.011436,-0.019201,0.858671,-0.0034050000000001024,0.10655199999999998,1.01481,-0.74856,0.003991,0.013662,0.662914,0.0035169999999999924,0.09556799999999988,0.559065,-0.710499,0.140524,-0.132495,0.676675,-0.17318200000000006,0.08605899999999989,0.126988,-0.550167,0.125555,-0.049332,0.824087,-0.0858810000000001,0.03434999999999988,0.023388,-0.550167,0.125555,-0.049332,0.824087,0.005860999999999894,-0.0017730000000000246,1.197595,-0.663513,0.011242,-0.021673,0.747766,0.010965000000000003,-0.0037320000000000686,1.309445,-0.617359,0.006424,-0.014436,0.786523,0.014343999999999912,-0.005519000000000052,1.430376,-0.564872,0.001283,-0.006624,0.825151,0.026652999999999927,-0.010970000000000146,1.547209,-0.509994,-0.003782,0.001189,0.860169,0.015198999999999963,-0.005430000000000046,1.667123,-0.630967,-0.010171,-0.008924,0.775691,0.014746999999999955,-0.008097999999999939,1.767078,-0.723261,-0.015408,-0.017484,0.690182,-0.007691000000000003,-0.04827200000000009,1.586874,-0.652709,-0.003176,-0.020508,0.757325,-0.030762000000000067,-0.20244799999999996,1.581948,-0.257369,-0.673925,-0.255251,0.643765,-0.020189000000000012,-0.1991670000000001,1.323218,-0.34998,-0.669452,-0.359857,0.547586,0.01993299999999998,-0.1711910000000001,1.043516,-0.092405,0.429947,-0.866442,-0.236402,0.03932399999999997,0.0377019999999999,1.587392,0.514907,-0.011612,0.009531,0.857114,0.11255099999999996,-0.09994000000000014,1.592028,-0.355375,0.583335,0.341696,0.645502,0.12986399999999992,-0.08436599999999994,1.334135,-0.193684,0.586227,0.217763,0.755913,0.19734199999999996,-0.07371799999999995,1.058535,0.669615,-0.074598,-0.230626,0.702042,
908165,0.0,0.0,1.101821,-0.699256,0.016157,-0.025747,0.714225,-0.007461999999999969,-0.10369600000000001,1.012646,-0.881442,-0.049526,0.084995,0.461934,0.08171499999999998,-0.09968999999999983,0.565538,-0.860935,-0.055448,0.078627,0.499533,0.17079899999999998,-0.0917889999999999,0.107246,-0.51275,0.012379,-0.020768,0.858198,0.27380699999999997,-0.147216,0.021503,-0.51275,0.012379,-0.020768,0.858198,-0.002935000000000021,0.10619,1.015361,-0.743334,-0.002267,0.00949,0.668849,0.0048920000000000075,0.10193800000000008,0.55953,-0.706275,0.139361,-0.143584,0.679071,-0.17815900000000007,0.10107900000000014,0.130039,-0.549591,0.153348,-0.047597,0.819859,-0.09520499999999998,0.046482000000000134,0.024374,-0.549591,0.153348,-0.047597,0.819859,0.005730999999999931,-0.0013759999999998218,1.19862,-0.662593,0.011768,-0.020357,0.74861,0.010724999999999985,-0.003042999999999907,1.31048,-0.616785,0.006479,-0.013791,0.786984,0.014016000000000028,-0.004701999999999984,1.431395,-0.564732,0.000767,-0.006745,0.825247,0.026238999999999957,-0.010246999999999895,1.548227,-0.510347,-0.004923,0.000344,0.859954,0.01465099999999997,-0.005031000000000008,1.668126,-0.631614,-0.010468,-0.009023,0.77516,0.014167999999999958,-0.007751999999999981,1.768069,-0.724042,-0.015012,-0.01699,0.689383,-0.008112000000000008,-0.04767699999999997,1.58775,-0.652934,-0.004689,-0.020091,0.757134,-0.031086999999999976,-0.2018549999999999,1.582551,-0.257201,-0.675062,-0.25629,0.642226,-0.019765000000000033,-0.19779999999999998,1.323878,-0.350192,-0.668505,-0.359993,0.548518,0.01972299999999999,-0.17021599999999992,1.044035,-0.091096,0.429979,-0.866593,-0.236297,0.03882399999999997,0.038324000000000025,1.588546,0.515163,-0.012434,0.007623,0.856968,0.11196099999999998,-0.09936599999999984,1.593095,-0.354749,0.585285,0.342781,0.643502,0.128324,-0.08504299999999998,1.335065,-0.194376,0.591762,0.216634,0.751735,0.19194499999999998,-0.07486399999999982,1.058535,0.671557,-0.07024,-0.225389,0.702337,
908176,0.0,0.0,1.102965,-0.698262,0.016825,-0.02416,0.715236,-0.007637000000000005,-0.10397600000000007,1.014115,-0.881132,-0.047676,0.081451,0.463357,0.07794800000000002,-0.100082,0.566321,-0.860569,-0.053706,0.074786,0.500943,0.16317700000000002,-0.09190500000000013,0.107291,-0.513254,0.013125,-0.02195,0.857856,0.26604400000000006,-0.14709700000000003,0.021219,-0.513254,0.013125,-0.02195,0.857856,-0.0025359999999999827,0.10592299999999999,1.016146,-0.736637,-0.010586,0.003892,0.676194,0.0066230000000000455,0.11063099999999992,0.560331,-0.700738,0.136205,-0.156708,0.682538,-0.182709,0.12138799999999983,0.13371,-0.548426,0.187016,-0.044907,0.81378,-0.10504199999999997,0.0630949999999999,0.026018,-0.548426,0.187016,-0.044907,0.81378,0.005607000000000029,-0.0010730000000001017,1.199784,-0.661898,0.012031,-0.019252,0.74925,0.010480000000000045,-0.0025200000000000777,1.311661,-0.616412,0.006338,-0.013308,0.787286,0.013672000000000017,-0.004110000000000058,1.432591,-0.564824,0.000176,-0.006931,0.825182,0.025807000000000024,-0.009767000000000081,1.549428,-0.510858,-0.00598,-0.000417,0.859644,0.014086000000000043,-0.004850000000000021,1.669335,-0.632384,-0.010794,-0.009101,0.774526,0.013566000000000022,-0.007625000000000215,1.769284,-0.724947,-0.014639,-0.016415,0.688453,-0.008541999999999939,-0.04733400000000021,1.588829,-0.653331,-0.006073,-0.019515,0.756796,-0.031352999999999964,-0.2015410000000002,1.583418,-0.257222,-0.675963,-0.257633,0.640731,-0.01939599999999997,-0.1967040000000002,1.324798,-0.350655,-0.667298,-0.360425,0.549407,0.019360000000000044,-0.16952600000000007,1.044832,-0.089509,0.430313,-0.866623,-0.236184,0.03829200000000005,0.038725999999999816,1.589878,0.515186,-0.013087,0.005772,0.856959,0.11142400000000002,-0.09898700000000016,1.594305,-0.354377,0.58748,0.34398,0.641064,0.12659000000000004,-0.08599000000000001,1.336135,-0.195069,0.598475,0.215242,0.746624,0.18552600000000002,-0.0764330000000002,1.058526,0.673911,-0.065108,-0.218918,0.702624,
908186,0.0,0.0,1.104011,-0.697778,0.017179,-0.02317,0.715734,-0.007699000000000067,-0.10413699999999992,1.015359,-0.880161,-0.046092,0.078179,0.465918,0.074627,-0.10035600000000011,0.566945,-0.859489,-0.052191,0.0713,0.503458,0.15639599999999998,-0.09198400000000007,0.107294,-0.513636,0.013478,-0.022605,0.857604,0.259202,-0.14701399999999998,0.02105,-0.513636,0.013478,-0.022605,0.857604,-0.0023190000000000155,0.10575500000000004,1.016985,-0.730536,-0.018239,-0.001394,0.682629,0.00812099999999999,0.11877000000000004,0.561365,-0.6957,0.132302,-0.168104,0.68574,-0.18579600000000002,0.14046800000000004,0.137197,-0.54689,0.216459,-0.042133,0.80764,-0.11278300000000002,0.07878000000000007,0.028141,-0.54689,0.216459,-0.042133,0.80764,0.005520999999999998,-0.0008909999999999751,1.200835,-0.6616,0.012126,-0.018546,0.749529,0.010305000000000009,-0.0022079999999999878,1.312716,-0.616412,0.006123,-0.013049,0.787292,0.013417999999999985,-0.0037810000000000343,1.433652,-0.565181,-0.00028,-0.007078,0.824936,0.02548800000000001,-0.00951600000000008,1.550493,-0.511591,-0.006858,-0.00108,0.859201,0.013658999999999977,-0.004863000000000062,1.670404,-0.633233,-0.011104,-0.009075,0.773829,0.013088999999999962,-0.007673000000000041,1.770347,-0.725895,-0.014476,-0.015796,0.687472,-0.008830999999999978,-0.047223000000000015,1.589791,-0.653949,-0.007132,-0.018921,0.756269,-0.03138500000000005,-0.20146399999999987,1.584248,-0.257596,-0.676393,-0.258928,0.639604,-0.019026000000000043,-0.19608899999999996,1.32563,-0.351377,-0.666076,-0.361026,0.550033,0.019096000000000002,-0.16928199999999993,1.045512,-0.088018,0.431005,-0.866466,-0.23606,0.037856,0.03891800000000001,1.591054,0.515006,-0.013681,0.004136,0.857067,0.111043,-0.09877500000000006,1.595376,-0.354316,0.589631,0.344944,0.6386,0.12491999999999998,-0.08692800000000012,1.337077,-0.195446,0.604056,0.214113,0.742343,0.17995699999999998,-0.077982,1.058667,0.675928,-0.060975,-0.213451,0.702738,
908197,0.0,0.0,1.105123,-0.697582,0.017504,-0.022318,0.715943,-0.007689000000000001,-0.10428100000000007,1.016643,-0.878521,-0.044535,0.074708,0.46972,0.07123299999999999,-0.10060000000000002,0.567614,-0.857728,-0.050658,0.067569,0.50712,0.149341,-0.09201900000000007,0.10738,-0.513963,0.013741,-0.022962,0.857395,0.252124,-0.146941,0.021028,-0.513963,0.013741,-0.022962,0.857395,-0.0021999999999999797,0.10560600000000009,1.017918,-0.724591,-0.026222,-0.00703,0.688644,0.009636000000000033,0.12734500000000004,0.562643,-0.690684,0.127684,-0.179147,0.688882,-0.188046,0.16023900000000002,0.140914,-0.544988,0.244484,-0.039333,0.801043,-0.11950100000000002,0.09521699999999989,0.0309,-0.544988,0.244484,-0.039333,0.801043,0.005451000000000039,-0.0007310000000000372,1.20195,-0.661629,0.012242,-0.018,0.749515,0.010172999999999988,-0.0019379999999999953,1.313821,-0.61675,0.00588,-0.01286,0.787032,0.013212000000000002,-0.003510000000000124,1.434762,-0.565814,-0.000882,-0.0073,0.8245,0.02520300000000003,-0.00934999999999997,1.551605,-0.512599,-0.007744,-0.001661,0.858592,0.013251000000000013,-0.0049520000000000675,1.671513,-0.634316,-0.011483,-0.008939,0.772937,0.01261000000000001,-0.007789999999999964,1.771455,-0.727027,-0.014442,-0.015038,0.686292,-0.009062999999999988,-0.04721299999999995,1.590799,-0.654813,-0.007944,-0.018238,0.755529,-0.03126100000000004,-0.20150099999999993,1.585201,-0.258419,-0.676523,-0.260501,0.638495,-0.018591999999999997,-0.19568300000000005,1.326641,-0.352422,-0.66476,-0.361882,0.550396,0.018948999999999994,-0.16922300000000012,1.046436,-0.086576,0.432146,-0.866095,-0.235869,0.037419000000000036,0.03903600000000007,1.592268,0.514564,-0.014303,0.002514,0.857329,0.11073700000000003,-0.09857699999999991,1.596498,-0.354634,0.59162,0.345633,0.636206,0.12328100000000003,-0.0876300000000001,1.338079,-0.195496,0.609312,0.212993,0.738346,0.17468700000000004,-0.07935899999999996,1.058943,0.677942,-0.057331,-0.208282,0.702656,
908207,0.0,0.0,1.106267,-0.697737,0.018035,-0.021469,0.715805,-0.007602999999999971,-0.10445300000000013,1.017988,-0.876376,-0.042788,0.070924,0.47445,0.06758200000000003,-0.10094100000000017,0.56834,-0.855394,-0.049003,0.063588,0.511719,0.141795,-0.09217900000000001,0.107424,-0.514133,0.013935,-0.023252,0.857282,0.24453600000000003,-0.1470260000000001,0.021,-0.514133,0.013935,-0.023252,0.857282,-0.0022119999999999918,0.1054339999999998,1.018857,-0.718822,-0.034919,-0.013468,0.694186,0.01107600000000003,0.13684499999999988,0.56421,-0.685719,0.122223,-0.19066,0.691736,-0.18997000000000003,0.181743,0.14517,-0.542659,0.271197,-0.03674,0.794118,-0.12575799999999998,0.11346699999999998,0.034525,-0.542659,0.271197,-0.03674,0.794118,0.005408999999999997,-0.0005399999999999849,1.203095,-0.661992,0.012501,-0.017485,0.749202,0.010099000000000025,-0.0016200000000001769,1.314966,-0.61739,0.00585,-0.012617,0.786534,0.013097000000000025,-0.003147000000000011,1.435903,-0.566758,-0.001217,-0.007267,0.823851,0.025031000000000025,-0.008998000000000062,1.552739,-0.513888,-0.008384,-0.001917,0.857814,0.012963000000000002,-0.00476500000000013,1.67264,-0.635591,-0.011868,-0.008651,0.771886,0.012230000000000019,-0.007608999999999977,1.772579,-0.728222,-0.014651,-0.014284,0.685036,-0.009153999999999995,-0.047005000000000186,1.591862,-0.656091,-0.008534,-0.017468,0.754431,-0.030825999999999965,-0.20137199999999988,1.586279,-0.259753,-0.676167,-0.262169,0.637647,-0.01804800000000001,-0.19534300000000004,1.327703,-0.353742,-0.663314,-0.363026,0.550539,0.018935000000000035,-0.16919000000000017,1.047379,-0.085076,0.433732,-0.865498,-0.235693,0.037065000000000015,0.03937899999999983,1.593465,0.51378,-0.014751,0.001233,0.857794,0.110626,-0.09809400000000013,1.59761,-0.355176,0.593327,0.346059,0.63408,0.121923,-0.08779599999999999,1.339099,-0.195343,0.613764,0.21191,0.735003,0.170275,-0.08012000000000019,1.059381,0.679704,-0.054222,-0.203888,0.70249,
908218,0.0,0.0,1.107528,-0.698239,0.01898,-0.020594,0.715317,-0.007460000000000022,-0.10468600000000006,1.019517,-0.873697,-0.040671,0.066441,0.480192,0.06328,-0.1013710000000001,0.569129,-0.852434,-0.046995,0.058895,0.517377,0.132867,-0.09241100000000002,0.10752,-0.514038,0.014148,-0.023595,0.857326,0.23552900000000002,-0.14724500000000007,0.021006,-0.514038,0.014148,-0.023595,0.857326,-0.0023779999999999912,0.10520599999999991,1.019854,-0.713071,-0.04539,-0.021747,0.699283,0.012436000000000003,0.14857999999999993,0.566279,-0.680767,0.115191,-0.203838,0.694073,-0.19179399999999996,0.20746399999999987,0.150582,-0.539853,0.298244,-0.034558,0.786393,-0.13207200000000002,0.13587899999999986,0.039506,-0.539853,0.298244,-0.034558,0.786393,0.005423000000000011,-0.00028700000000014825,1.204354,-0.662725,0.013186,-0.016739,0.74856,0.010118000000000016,-0.0011360000000000259,1.316239,-0.618373,0.006193,-0.012085,0.785767,0.013104000000000005,-0.002507000000000037,1.437178,-0.56805,-0.0013,-0.007054,0.822963,0.025009000000000003,-0.008292000000000188,1.554025,-0.515483,-0.008893,-0.002,0.856851,0.012828000000000006,-0.00418099999999999,1.673919,-0.637038,-0.012316,-0.008285,0.77069,0.011985000000000023,-0.0070270000000001165,1.773864,-0.729435,-0.015017,-0.013516,0.683752,-0.009066000000000018,-0.04645200000000016,1.593096,-0.657693,-0.008677,-0.016662,0.753052,-0.03008099999999997,-0.2009120000000002,1.587639,-0.261377,-0.675505,-0.263785,0.637019,-0.017326000000000008,-0.19485900000000012,1.329051,-0.355251,-0.661794,-0.364406,0.550484,0.019118000000000024,-0.1689630000000002,1.048648,-0.083535,0.435639,-0.864751,-0.23547,0.03683000000000003,0.04010399999999992,1.594791,0.512658,-0.015047,0.000284,0.858461,0.11075600000000002,-0.09719800000000012,1.598867,-0.356249,0.595181,0.34627,0.631619,0.12051699999999999,-0.087399,1.340273,-0.194871,0.618589,0.210494,0.731481,0.16559600000000002,-0.08039200000000002,1.059992,0.681982,-0.051019,-0.199089,0.701898,
908228,0.0,0.0,1.108825,-0.699052,0.020347,-0.019615,0.714512,-0.007262999999999964,-0.10499199999999997,1.021156,-0.870977,-0.038044,0.061314,0.485995,0.05829200000000001,-0.1019429999999999,0.56998,-0.849447,-0.044445,0.053518,0.523068,0.12245500000000004,-0.09282199999999996,0.107581,-0.513881,0.014365,-0.023998,0.857406,0.225036,-0.147656,0.020956,-0.513881,0.014365,-0.023998,0.857406,-0.00267999999999996,0.10491800000000007,1.020809,-0.708198,-0.05652,-0.030876,0.70307,0.013626000000000027,0.16120500000000004,0.568703,-0.676801,0.107645,-0.217368,0.695057,-0.19361999999999996,0.2342550000000001,0.156742,-0.53705,0.321576,-0.033246,0.779141,-0.13790200000000002,0.15984700000000007,0.045443,-0.53705,0.321576,-0.033246,0.779141,0.005479000000000012,4.0000000000040004e-05,1.205652,-0.663695,0.01412,-0.015947,0.7477,0.010214,-0.0005319999999999769,1.317525,-0.619523,0.006691,-0.01151,0.784866,0.01321,-0.0017139999999999933,1.438466,-0.569465,-0.001236,-0.00671,0.821987,0.02509800000000001,-0.007384999999999975,1.555319,-0.517109,-0.009296,-0.001873,0.855867,0.012800000000000034,-0.0033410000000000384,1.675205,-0.638496,-0.01286,-0.007742,0.769479,0.011810000000000043,-0.006175000000000042,1.775145,-0.73078,-0.015624,-0.012678,0.682316,-0.008864999999999956,-0.04568099999999986,1.594355,-0.659444,-0.00841,-0.01601,0.751536,-0.029161999999999966,-0.20024600000000015,1.58909,-0.263748,-0.67434,-0.265594,0.636523,-0.01657700000000001,-0.19443599999999983,1.330502,-0.357395,-0.659858,-0.366269,0.550185,0.01928200000000002,-0.168852,1.049989,-0.081638,0.438253,-0.863678,-0.235221,0.03670200000000001,0.04104900000000011,1.596104,0.511451,-0.015201,-0.000195,0.859178,0.111006,-0.09603499999999987,1.600147,-0.357867,0.597153,0.346426,0.628751,0.11895100000000003,-0.08663999999999983,1.341479,-0.194102,0.623992,0.20839,0.727689,0.16038200000000002,-0.08027099999999998,1.06065,0.684809,-0.047417,-0.193946,0.700837,
908238,0.0,0.0,1.109906,-0.699897,0.021725,-0.018736,0.713667,-0.00706699999999999,-0.10529199999999994,1.022561,-0.868758,-0.035435,0.05658,0.490717,0.053607000000000016,-0.1025339999999999,0.570718,-0.847053,-0.041833,0.048497,0.527636,0.11258600000000002,-0.0933339999999998,0.10759,-0.513664,0.014528,-0.024255,0.857526,0.215093,-0.148196,0.020893,-0.513664,0.014528,-0.024255,0.857526,-0.00300499999999998,0.10464700000000016,1.021556,-0.7049,-0.065979,-0.038752,0.705167,0.014517999999999975,0.17196800000000012,0.570998,-0.674291,0.101397,-0.228602,0.694832,-0.195195,0.25643800000000017,0.162539,-0.535096,0.337183,-0.033063,0.773878,-0.142274,0.18023500000000015,0.051081,-0.535096,0.337183,-0.033063,0.773878,0.005550999999999973,0.00035600000000002296,1.206737,-0.664688,0.015146,-0.015163,0.746813,0.010342000000000018,7.400000000012952e-05,1.318611,-0.620697,0.007312,-0.010888,0.783941,0.013363999999999987,-0.0008929999999998106,1.439559,-0.570794,-0.001021,-0.006141,0.82107,0.02523399999999998,-0.006387999999999838,1.556426,-0.518638,-0.009554,-0.001468,0.854939,0.012815999999999994,-0.002333999999999836,1.676298,-0.639939,-0.013307,-0.007242,0.768276,0.011699000000000015,-0.005149999999999988,1.776233,-0.732089,-0.016261,-0.012015,0.680909,-0.008626000000000023,-0.04478699999999991,1.595449,-0.66136,-0.007762,-0.015441,0.74987,-0.028137999999999996,-0.19947000000000004,1.590447,-0.266395,-0.673,-0.267324,0.636115,-0.015761999999999998,-0.19405699999999992,1.331838,-0.359772,-0.657664,-0.368213,0.549965,0.019425000000000026,-0.16889999999999983,1.051197,-0.079569,0.441157,-0.862485,-0.234883,0.03662900000000002,0.04210500000000006,1.597199,0.510238,-0.015175,-0.000427,0.859899,0.111319,-0.09476799999999996,1.601202,-0.359562,0.598624,0.346404,0.626393,0.11772300000000002,-0.08551799999999998,1.342493,-0.193145,0.628426,0.206121,0.724769,0.156215,-0.07957999999999998,1.061207,0.687465,-0.044483,-0.189959,0.69952,
